-4.485322896	41361
-4.438356164	37450
-4.391389432	32167
-4.344422701	28697
-4.297455969	30046
-4.250489237	35000
-4.203522505	39236
-4.156555773	42134
-4.109589041	43616
-4.062622309	44062
-4.015655577	44657
-3.968688845	44746
-3.921722114	45586
-3.874755382	45406
-3.82778865	45732
-3.780821918	45310
-3.733855186	44664
-3.686888454	43869
-3.639921722	42539
-3.59295499	42715
-3.545988258	41892
-3.499021526	41448
-3.452054795	40180
-3.405088063	40320
-3.358121331	40511
-3.311154599	41097
-3.264187867	40189
-3.217221135	37733
-3.170254403	33508
-3.123287671	29688
-3.076320939	29856
-3.029354207	34131
-2.982387476	38397
-2.935420744	42073
-2.888454012	44212
-2.84148728	44969
-2.794520548	46270
-2.747553816	46291
-2.700587084	46516
-2.653620352	47243
-2.60665362	47142
-2.559686888	47210
-2.512720157	47425
-2.465753425	47622
-2.418786693	46993
-2.371819961	46387
-2.324853229	46301
-2.277886497	46340
-2.230919765	46528
-2.183953033	46622
-2.136986301	46656
-2.090019569	46465
-2.043052838	46555
-1.996086106	46513
-1.949119374	46075
-1.902152642	45652
-1.85518591	44845
-1.808219178	44186
-1.761252446	43288
-1.714285714	41842
-1.667318982	40668
-1.62035225	40860
-1.573385519	41831
-1.526418787	42882
-1.479452055	44467
-1.432485323	45321
-1.385518591	46568
-1.338551859	46908
-1.291585127	47097
-1.244618395	47454
-1.197651663	47156
-1.150684932	48066
-1.1037182	48155
-1.056751468	47816
-1.009784736	48448
-0.962818004	48571
-0.915851272	48061
-0.86888454	48547
-0.821917808	48207
-0.774951076	48267
-0.727984344	48060
-0.681017613	48096
-0.634050881	48714
-0.587084149	48300
-0.540117417	48153
-0.493150685	48562
-0.446183953	48240
-0.399217221	48175
-0.352250489	48388
-0.305283757	48824
-0.258317025	48123
-0.211350294	47977
-0.164383562	48154
-0.11741683	48366
-0.070450098	48228
-0.023483366	47625
0.023483366	48126
0.070450098	47918
0.11741683	48435
0.164383562	48102
0.211350294	48304
0.258317025	47873
0.305283757	47715
0.352250489	47910
0.399217221	48510
0.446183953	48014
0.493150685	47900
0.540117417	47855
0.587084149	47998
0.634050881	47940
0.681017613	48261
0.727984344	47742
0.774951076	47251
0.821917808	47904
0.86888454	47974
0.915851272	47611
0.962818004	47429
1.009784736	48202
1.056751468	47705
1.1037182	48265
1.150684932	47386
1.197651663	47271
1.244618395	47160
1.291585127	46899
1.338551859	47000
1.385518591	46228
1.432485323	45628
1.479452055	44482
1.526418787	42921
1.573385519	41378
1.62035225	40756
1.667318982	40722
1.714285714	41270
1.761252446	42513
1.808219178	43304
1.85518591	44043
1.902152642	45243
1.949119374	45926
1.996086106	45691
2.043052838	46365
2.090019569	45648
2.136986301	45688
2.183953033	45575
2.230919765	45904
2.277886497	46011
2.324853229	46161
2.371819961	45771
2.418786693	46792
2.465753425	46785
2.512720157	46567
2.559686888	46771
2.60665362	46258
2.653620352	46309
2.700587084	45925
2.747553816	44709
2.794520548	44593
2.84148728	43427
2.888454012	40650
2.935420744	37030
2.982387476	32142
3.029354207	28763
3.076320939	30160
3.123287671	34967
3.170254403	38464
3.217221135	40015
3.264187867	40412
3.311154599	39665
3.358121331	39394
3.405088063	39840
3.452054795	40886
3.499021526	41858
3.545988258	41832
3.59295499	42881
3.639921722	44034
3.686888454	44299
3.733855186	44954
3.780821918	44983
3.82778865	44932
3.874755382	43940
3.921722114	43239
3.968688845	43390
4.015655577	42815
4.062622309	41093
4.109589041	38085
4.156555773	33304
4.203522505	28531
4.250489237	28337
4.297455969	32967
4.344422701	37988
4.391389432	41495
4.438356164	43038
4.485322896	44676
4.532289628	45132
4.57925636	45802
4.626223092	46188
4.673189824	46355
4.720156556	46639
4.767123288	46711
4.81409002	46509
4.861056751	46206
4.908023483	46260
4.954990215	46093
5.001956947	46534
5.048923679	46012
5.095890411	45488
5.142857143	44613
5.189823875	42730
5.236790607	40645
5.283757339	39715
5.33072407	38587
5.377690802	35429
5.424657534	32694
5.471624266	35143
5.518590998	39918
5.56555773	42614
5.612524462	43527
5.659491194	44461
5.706457926	45389
5.753424658	45709
5.800391389	46384
5.847358121	46536
5.894324853	46099
5.941291585	46327
5.988258317	46152
6.035225049	46103
6.082191781	45820
6.129158513	45154
6.176125245	44168
6.223091977	42677
6.270058708	39831
6.31702544	35202
6.363992172	34850
6.410958904	39258
6.457925636	42226
6.504892368	43650
6.5518591	44166
6.598825832	43718
6.645792564	42761
6.692759295	41907
6.739726027	41451
6.786692759	42009
6.833659491	42516
6.880626223	43295
6.927592955	44194
6.974559687	44902
7.021526419	45465
7.068493151	45579
7.115459883	46109
7.162426614	45905
7.209393346	45792
7.256360078	44855
7.30332681	44284
7.350293542	43334
7.397260274	41421
7.444227006	38108
7.491193738	33127
7.53816047	28580
7.585127202	28447
7.632093933	33114
7.679060665	37931
7.726027397	41423
7.772994129	43311
7.819960861	44317
7.866927593	45582
7.913894325	45630
7.960861057	46101
8.007827789	46140
8.054794521	45872
8.101761252	46216
8.148727984	45877
8.195694716	46767
8.242661448	45926
8.28962818	45789
8.336594912	45223
8.383561644	44972
8.430528376	44356
8.477495108	42962
8.52446184	41857
8.571428571	39978
8.618395303	37298
8.665362035	34417
8.712328767	31338
8.759295499	27950
8.806262231	27238
8.853228963	31093
8.900195695	35965
8.947162427	39879
8.994129159	42229
9.04109589	43913
9.088062622	44843
9.135029354	45722
9.181996086	46036
9.228962818	46456
9.27592955	46757
9.322896282	46999
9.369863014	46981
9.416829746	46978
9.463796477	47484
9.510763209	47404
9.557729941	47216
9.604696673	47260
9.651663405	47476
9.698630137	47281
9.745596869	47326
9.792563601	47572
9.839530333	47448
9.886497065	47261
9.933463796	47194
9.980430528	46977
10.02739726	47246
10.07436399	47068
10.12133072	47169
10.16829746	46735
10.21526419	46519
10.26223092	46133
10.30919765	45423
10.35616438	44982
10.40313112	44893
10.45009785	44008
10.49706458	44343
10.54403131	43902
10.59099804	43465
10.63796477	42839
10.68493151	42527
10.73189824	42197
10.77886497	41370
10.8258317	40981
10.87279843	40778
10.91976517	42024
10.9667319	43148
11.01369863	44825
11.06066536	45276
11.10763209	45957
11.15459883	46709
11.20156556	46897
11.24853229	47233
11.29549902	47387
11.34246575	47773
11.38943249	47276
11.43639922	47879
11.48336595	47734
11.53033268	47863
11.57729941	48257
11.62426614	47893
11.67123288	48227
11.71819961	48212
11.76516634	48082
11.81213307	48044
11.8590998	48444
11.90606654	47967
11.95303327	48334
12	48112
