0.875	9.79167	22.2
0.958333	9.79167	22.5
1.04167	9.79167	22.5
1.125	9.79167	22.7
1.20833	9.79167	22.7
1.29167	9.79167	22.8
1.375	9.79167	22.8
1.45833	9.79167	22.7
1.54167	9.79167	22.7
1.625	9.79167	22.5
1.70833	9.79167	22.5
1.79167	9.79167	22.3
1.875	9.79167	22
1.95833	9.79167	21.6
2.04167	9.79167	21.3
2.125	9.79167	21.2
2.20833	9.79167	20.9
2.29167	9.79167	20.5
2.375	9.79167	20
2.45833	9.79167	19.4
2.54167	9.79167	19
2.625	9.79167	18.3
2.70833	9.79167	17.8
2.79167	9.79167	17.4
2.875	9.79167	16.9
2.95833	9.79167	16
3.04167	9.79167	15.3
3.125	9.79167	14.7
3.20833	9.79167	14.3
3.29167	9.79167	14
3.375	9.79167	13.1
3.45833	9.79167	12
3.54167	9.79167	11
3.625	9.79167	10.8
3.70833	9.79167	10.8
3.79167	9.79167	10.3
3.875	9.79167	9.4
3.95833	9.79167	8.6
4.04167	9.79167	8.3
4.125	9.79167	8.6
4.20833	9.79167	8.7
4.29167	9.79167	8.5
4.375	9.79167	8.5
4.45833	9.79167	8.8
4.54167	9.79167	9
4.625	9.79167	9.2
4.70833	9.79167	9.2
4.79167	9.79167	9.2
4.875	9.79167	9.3
4.95833	9.79167	9.3
5.04167	9.79167	9.4
5.125	9.79167	9.4
5.20833	9.79167	9.4
5.29167	9.79167	9.5
5.375	9.79167	9.6
5.45833	9.79167	9.7
5.54167	9.79167	9.7
5.625	9.79167	9.7
5.70833	9.79167	9.8
5.79167	9.79167	10
5.875	9.79167	10.1
5.95833	9.79167	10.2
6.04167	9.79167	10.2
6.125	9.79167	10.3
6.20833	9.79167	10.5
6.29167	9.79167	10.5
6.375	9.79167	10.6
6.45833	9.79167	10.7
6.54167	9.79167	11
6.625	9.79167	11
6.70833	9.79167	11.2
6.79167	9.79167	11.2
6.875	9.79167	11.5
6.95833	9.79167	11.6
7.04167	9.79167	11.7
7.125	9.79167	11.8
7.20833	9.79167	11.9
7.29167	9.79167	12
7.375	9.79167	12.2
7.45833	9.79167	12.4
7.54167	9.79167	12.4
7.625	9.79167	12.5
7.70833	9.79167	12.6
7.79167	9.79167	12.7
7.875	9.79167	12.8
7.95833	9.79167	12.9
8.04167	9.79167	13
8.125	9.79167	13.2
8.20833	9.79167	13.2
8.29167	9.79167	13.2
8.375	9.79167	13.3
8.45833	9.79167	13.4
8.54167	9.79167	13.5
8.625	9.79167	13.7
8.70833	9.79167	13.6
8.79167	9.79167	13.6
8.875	9.79167	13.7
8.95833	9.79167	13.7
9.04167	9.79167	13.7
9.125	9.79167	13.8
9.20833	9.79167	13.8
9.29167	9.79167	13.8
9.375	9.79167	13.8
9.45833	9.79167	13.8
9.54167	9.79167	13.9
9.625	9.79167	13.8
9.70833	9.79167	13.7
9.79167	9.79167	13.7
9.875	9.79167	13.6
9.95833	9.79167	13.6
0.0416667	9.70833	20
0.125	9.70833	20
0.208333	9.70833	20.2
0.291667	9.70833	20.5
0.375	9.70833	20.9
0.458333	9.70833	21.2
0.541667	9.70833	21.4
0.625	9.70833	21.5
0.708333	9.70833	21.7
0.791667	9.70833	22.1
0.875	9.70833	22.4
0.958333	9.70833	22.7
1.04167	9.70833	22.7
1.125	9.70833	22.8
1.20833	9.70833	22.9
1.29167	9.70833	22.9
1.375	9.70833	22.9
1.45833	9.70833	22.9
1.54167	9.70833	22.8
1.625	9.70833	22.6
1.70833	9.70833	22.6
1.79167	9.70833	22.5
1.875	9.70833	22.1
1.95833	9.70833	21.7
2.04167	9.70833	21.5
2.125	9.70833	21.4
2.20833	9.70833	21
2.29167	9.70833	20.6
2.375	9.70833	20.1
2.45833	9.70833	19.6
2.54167	9.70833	19.2
2.625	9.70833	18.5
2.70833	9.70833	17.9
2.79167	9.70833	17.5
2.875	9.70833	17
2.95833	9.70833	16.2
3.04167	9.70833	15.5
3.125	9.70833	14.9
3.20833	9.70833	14.6
3.29167	9.70833	14.2
3.375	9.70833	13.2
3.45833	9.70833	12.1
3.54167	9.70833	11.2
3.625	9.70833	10.9
3.70833	9.70833	10.9
3.79167	9.70833	10.4
3.875	9.70833	9.5
3.95833	9.70833	8.7
4.04167	9.70833	8.4
4.125	9.70833	8.7
4.20833	9.70833	8.8
4.29167	9.70833	8.6
4.375	9.70833	8.6
4.45833	9.70833	8.9
4.54167	9.70833	9.1
4.625	9.70833	9.3
4.70833	9.70833	9.3
4.79167	9.70833	9.3
4.875	9.70833	9.4
4.95833	9.70833	9.4
5.04167	9.70833	9.5
5.125	9.70833	9.5
5.20833	9.70833	9.5
5.29167	9.70833	9.5
5.375	9.70833	9.6
5.45833	9.70833	9.8
5.54167	9.70833	9.8
5.625	9.70833	9.8
5.70833	9.70833	9.9
5.79167	9.70833	10
5.875	9.70833	10.1
5.95833	9.70833	10.2
6.04167	9.70833	10.3
6.125	9.70833	10.5
6.20833	9.70833	10.6
6.29167	9.70833	10.6
6.375	9.70833	10.7
6.45833	9.70833	10.8
6.54167	9.70833	11
6.625	9.70833	11.1
6.70833	9.70833	11.2
6.79167	9.70833	11.3
6.875	9.70833	11.5
6.95833	9.70833	11.7
7.04167	9.70833	11.8
7.125	9.70833	11.9
7.20833	9.70833	12
7.29167	9.70833	12.1
7.375	9.70833	12.3
7.45833	9.70833	12.4
7.54167	9.70833	12.5
7.625	9.70833	12.6
7.70833	9.70833	12.8
7.79167	9.70833	12.9
7.875	9.70833	13
7.95833	9.70833	13
8.04167	9.70833	13.2
8.125	9.70833	13.4
8.20833	9.70833	13.4
8.29167	9.70833	13.4
8.375	9.70833	13.4
8.45833	9.70833	13.5
8.54167	9.70833	13.7
8.625	9.70833	13.8
8.70833	9.70833	13.8
8.79167	9.70833	13.8
8.875	9.70833	13.9
8.95833	9.70833	13.9
9.04167	9.70833	13.9
9.125	9.70833	14
9.20833	9.70833	14
9.29167	9.70833	14
9.375	9.70833	14
9.45833	9.70833	14
9.54167	9.70833	14
9.625	9.70833	13.9
9.70833	9.70833	13.9
9.79167	9.70833	13.9
9.875	9.70833	13.8
9.95833	9.70833	13.8
0.0416667	9.625	20.1
0.125	9.625	20.1
0.208333	9.625	20.3
0.291667	9.625	20.6
0.375	9.625	21.1
0.458333	9.625	21.4
0.541667	9.625	21.6
0.625	9.625	21.6
0.708333	9.625	21.9
0.791667	9.625	22.3
0.875	9.625	22.6
0.958333	9.625	22.8
1.04167	9.625	22.9
1.125	9.625	23
1.20833	9.625	23.1
1.29167	9.625	23.1
1.375	9.625	23.1
1.45833	9.625	23
1.54167	9.625	22.9
1.625	9.625	22.8
1.70833	9.625	22.7
1.79167	9.625	22.6
1.875	9.625	22.3
1.95833	9.625	21.9
2.04167	9.625	21.6
2.125	9.625	21.5
2.20833	9.625	21.3
2.29167	9.625	20.8
2.375	9.625	20.2
2.45833	9.625	19.7
2.54167	9.625	19.3
2.625	9.625	18.8
2.70833	9.625	18.2
2.79167	9.625	17.7
2.875	9.625	17.2
2.95833	9.625	16.4
3.04167	9.625	15.8
3.125	9.625	15.2
3.20833	9.625	14.8
3.29167	9.625	14.4
3.375	9.625	13.5
3.45833	9.625	12.4
3.54167	9.625	11.4
3.625	9.625	11.1
3.70833	9.625	11.1
3.79167	9.625	10.6
3.875	9.625	9.7
3.95833	9.625	8.8
4.04167	9.625	8.5
4.125	9.625	8.8
4.20833	9.625	9
4.29167	9.625	8.8
4.375	9.625	8.7
4.45833	9.625	9
4.54167	9.625	9.3
4.625	9.625	9.4
4.70833	9.625	9.4
4.79167	9.625	9.4
4.875	9.625	9.5
4.95833	9.625	9.5
5.04167	9.625	9.6
5.125	9.625	9.6
5.20833	9.625	9.6
5.29167	9.625	9.6
5.375	9.625	9.6
5.45833	9.625	9.8
5.54167	9.625	9.9
5.625	9.625	9.9
5.70833	9.625	10
5.79167	9.625	10
5.875	9.625	10.2
5.95833	9.625	10.3
6.04167	9.625	10.4
6.125	9.625	10.5
6.20833	9.625	10.7
6.29167	9.625	10.7
6.375	9.625	10.8
6.45833	9.625	10.9
6.54167	9.625	11
6.625	9.625	11.2
6.70833	9.625	11.3
6.79167	9.625	11.4
6.875	9.625	11.6
6.95833	9.625	11.8
7.04167	9.625	11.9
7.125	9.625	12
7.20833	9.625	12.2
7.29167	9.625	12.3
7.375	9.625	12.5
7.45833	9.625	12.5
7.54167	9.625	12.7
7.625	9.625	12.8
7.70833	9.625	13
7.79167	9.625	13.1
7.875	9.625	13.1
7.95833	9.625	13.2
8.04167	9.625	13.3
8.125	9.625	13.5
8.20833	9.625	13.6
8.29167	9.625	13.7
8.375	9.625	13.7
8.45833	9.625	13.7
8.54167	9.625	13.9
8.625	9.625	13.9
8.70833	9.625	14
8.79167	9.625	14
8.875	9.625	14.1
8.95833	9.625	14.2
9.04167	9.625	14.1
9.125	9.625	14.2
9.20833	9.625	14.2
9.29167	9.625	14.3
9.375	9.625	14.3
9.45833	9.625	14.2
9.54167	9.625	14.2
9.625	9.625	14.1
9.70833	9.625	14.2
9.79167	9.625	14.1
9.875	9.625	14
9.95833	9.625	14
0.0416667	9.54167	20.2
0.125	9.54167	20.2
0.208333	9.54167	20.3
0.291667	9.54167	20.7
0.375	9.54167	21.1
0.458333	9.54167	21.6
0.541667	9.54167	21.8
0.625	9.54167	21.8
0.708333	9.54167	22.1
0.791667	9.54167	22.4
0.875	9.54167	22.7
0.958333	9.54167	22.9
1.04167	9.54167	23
1.125	9.54167	23.2
1.20833	9.54167	23.2
1.29167	9.54167	23.2
1.375	9.54167	23.2
1.45833	9.54167	23.1
1.54167	9.54167	23
1.625	9.54167	22.9
1.70833	9.54167	22.8
1.79167	9.54167	22.7
1.875	9.54167	22.4
1.95833	9.54167	22
2.04167	9.54167	21.7
2.125	9.54167	21.6
2.20833	9.54167	21.4
2.29167	9.54167	21
2.375	9.54167	20.4
2.45833	9.54167	19.9
2.54167	9.54167	19.3
2.625	9.54167	18.9
2.70833	9.54167	18.5
2.79167	9.54167	18
2.875	9.54167	17.4
2.95833	9.54167	16.7
3.04167	9.54167	16
3.125	9.54167	15.4
3.20833	9.54167	15
3.29167	9.54167	14.6
3.375	9.54167	13.8
3.45833	9.54167	12.7
3.54167	9.54167	11.7
3.625	9.54167	11.3
3.70833	9.54167	11.3
3.79167	9.54167	10.9
3.875	9.54167	9.9
3.95833	9.54167	9
4.04167	9.54167	8.7
4.125	9.54167	8.9
4.20833	9.54167	9.1
4.29167	9.54167	8.9
4.375	9.54167	8.9
4.45833	9.54167	9.1
4.54167	9.54167	9.4
4.625	9.54167	9.5
4.70833	9.54167	9.4
4.79167	9.54167	9.4
4.875	9.54167	9.6
4.95833	9.54167	9.6
5.04167	9.54167	9.6
5.125	9.54167	9.6
5.20833	9.54167	9.7
5.29167	9.54167	9.7
5.375	9.54167	9.7
5.45833	9.54167	9.8
5.54167	9.54167	9.9
5.625	9.54167	10
5.70833	9.54167	10
5.79167	9.54167	10.1
5.875	9.54167	10.2
5.95833	9.54167	10.3
6.04167	9.54167	10.4
6.125	9.54167	10.5
6.20833	9.54167	10.7
6.29167	9.54167	10.8
6.375	9.54167	10.9
6.45833	9.54167	11
6.54167	9.54167	11.1
6.625	9.54167	11.3
6.70833	9.54167	11.4
6.79167	9.54167	11.5
6.875	9.54167	11.7
6.95833	9.54167	11.9
7.04167	9.54167	12
7.125	9.54167	12.1
7.20833	9.54167	12.3
7.29167	9.54167	12.4
7.375	9.54167	12.6
7.45833	9.54167	12.6
7.54167	9.54167	12.8
7.625	9.54167	12.9
7.70833	9.54167	13.1
7.79167	9.54167	13.2
7.875	9.54167	13.2
7.95833	9.54167	13.4
8.04167	9.54167	13.5
8.125	9.54167	13.6
8.20833	9.54167	13.7
8.29167	9.54167	13.8
8.375	9.54167	14
8.45833	9.54167	14
8.54167	9.54167	14.1
8.625	9.54167	14
8.70833	9.54167	14.2
8.79167	9.54167	14.2
8.875	9.54167	14.2
8.95833	9.54167	14.4
9.04167	9.54167	14.4
9.125	9.54167	14.3
9.20833	9.54167	14.3
9.29167	9.54167	14.5
9.375	9.54167	14.5
9.45833	9.54167	14.4
9.54167	9.54167	14.4
9.625	9.54167	14.4
9.70833	9.54167	14.3
9.79167	9.54167	14.2
9.875	9.54167	14.2
9.95833	9.54167	14.2
0.0416667	9.45833	20.4
0.125	9.45833	20.3
0.208333	9.45833	20.4
0.291667	9.45833	20.8
0.375	9.45833	21.2
0.458333	9.45833	21.7
0.541667	9.45833	21.9
0.625	9.45833	22
0.708333	9.45833	22.2
0.791667	9.45833	22.5
0.875	9.45833	22.8
0.958333	9.45833	23
1.04167	9.45833	23.1
1.125	9.45833	23.3
1.20833	9.45833	23.4
1.29167	9.45833	23.3
1.375	9.45833	23.3
1.45833	9.45833	23.3
1.54167	9.45833	23.2
1.625	9.45833	23.1
1.70833	9.45833	23
1.79167	9.45833	22.9
1.875	9.45833	22.5
1.95833	9.45833	22.1
2.04167	9.45833	21.9
2.125	9.45833	21.8
2.20833	9.45833	21.5
2.29167	9.45833	21.1
2.375	9.45833	20.6
2.45833	9.45833	20.1
2.54167	9.45833	19.6
2.625	9.45833	19
2.70833	9.45833	18.6
2.79167	9.45833	18.1
2.875	9.45833	17.6
2.95833	9.45833	16.8
3.04167	9.45833	16.1
3.125	9.45833	15.5
3.20833	9.45833	15.2
3.29167	9.45833	14.8
3.375	9.45833	13.9
3.45833	9.45833	12.8
3.54167	9.45833	11.9
3.625	9.45833	11.5
3.70833	9.45833	11.6
3.79167	9.45833	11
3.875	9.45833	10
3.95833	9.45833	9.2
4.04167	9.45833	8.9
4.125	9.45833	9.1
4.20833	9.45833	9.2
4.29167	9.45833	9.1
4.375	9.45833	9
4.45833	9.45833	9.3
4.54167	9.45833	9.5
4.625	9.45833	9.6
4.70833	9.45833	9.6
4.79167	9.45833	9.6
4.875	9.45833	9.6
4.95833	9.45833	9.6
5.04167	9.45833	9.7
5.125	9.45833	9.7
5.20833	9.45833	9.7
5.29167	9.45833	9.8
5.375	9.45833	9.9
5.45833	9.45833	9.9
5.54167	9.45833	9.9
5.625	9.45833	10
5.70833	9.45833	10.1
5.79167	9.45833	10.3
5.875	9.45833	10.3
5.95833	9.45833	10.3
6.04167	9.45833	10.4
6.125	9.45833	10.6
6.20833	9.45833	10.7
6.29167	9.45833	10.9
6.375	9.45833	11
6.45833	9.45833	11.1
6.54167	9.45833	11.3
6.625	9.45833	11.4
6.70833	9.45833	11.6
6.79167	9.45833	11.7
6.875	9.45833	11.9
6.95833	9.45833	12
7.04167	9.45833	12.1
7.125	9.45833	12.3
7.20833	9.45833	12.4
7.29167	9.45833	12.5
7.375	9.45833	12.6
7.45833	9.45833	12.7
7.54167	9.45833	12.9
7.625	9.45833	13.1
7.70833	9.45833	13.3
7.79167	9.45833	13.3
7.875	9.45833	13.3
7.95833	9.45833	13.5
8.04167	9.45833	13.7
8.125	9.45833	13.8
8.20833	9.45833	13.8
8.29167	9.45833	14
8.375	9.45833	14.1
8.45833	9.45833	14.1
8.54167	9.45833	14.2
8.625	9.45833	14.2
8.70833	9.45833	14.3
8.79167	9.45833	14.3
8.875	9.45833	14.4
8.95833	9.45833	14.5
9.04167	9.45833	14.5
9.125	9.45833	14.5
9.20833	9.45833	14.5
9.29167	9.45833	14.6
9.375	9.45833	14.6
9.45833	9.45833	14.6
9.54167	9.45833	14.6
9.625	9.45833	14.5
9.70833	9.45833	14.4
9.79167	9.45833	14.4
9.875	9.45833	14.4
9.95833	9.45833	14.4
0.0416667	9.375	20.6
0.125	9.375	20.5
0.208333	9.375	20.6
0.291667	9.375	21
0.375	9.375	21.4
0.458333	9.375	21.9
0.541667	9.375	22.1
0.625	9.375	22.2
0.708333	9.375	22.4
0.791667	9.375	22.7
0.875	9.375	23
0.958333	9.375	23.2
1.04167	9.375	23.3
1.125	9.375	23.4
1.20833	9.375	23.5
1.29167	9.375	23.5
1.375	9.375	23.5
1.45833	9.375	23.5
1.54167	9.375	23.4
1.625	9.375	23.2
1.70833	9.375	23.2
1.79167	9.375	23.1
1.875	9.375	22.7
1.95833	9.375	22.3
2.04167	9.375	22.1
2.125	9.375	22
2.20833	9.375	21.7
2.29167	9.375	21.3
2.375	9.375	20.8
2.45833	9.375	20.3
2.54167	9.375	19.8
2.625	9.375	19.2
2.70833	9.375	18.7
2.79167	9.375	18.3
2.875	9.375	17.8
2.95833	9.375	17
3.04167	9.375	16.3
3.125	9.375	15.7
3.20833	9.375	15.4
3.29167	9.375	15
3.375	9.375	14.1
3.45833	9.375	13
3.54167	9.375	12.1
3.625	9.375	11.7
3.70833	9.375	11.8
3.79167	9.375	11.2
3.875	9.375	10.2
3.95833	9.375	9.4
4.04167	9.375	9.1
4.125	9.375	9.3
4.20833	9.375	9.4
4.29167	9.375	9.2
4.375	9.375	9.1
4.45833	9.375	9.4
4.54167	9.375	9.5
4.625	9.375	9.7
4.70833	9.375	9.6
4.79167	9.375	9.6
4.875	9.375	9.6
4.95833	9.375	9.6
5.04167	9.375	9.7
5.125	9.375	9.7
5.20833	9.375	9.8
5.29167	9.375	9.8
5.375	9.375	9.9
5.45833	9.375	9.9
5.54167	9.375	10
5.625	9.375	10
5.70833	9.375	10.1
5.79167	9.375	10.3
5.875	9.375	10.3
5.95833	9.375	10.4
6.04167	9.375	10.5
6.125	9.375	10.6
6.20833	9.375	10.7
6.29167	9.375	10.9
6.375	9.375	11
6.45833	9.375	11.1
6.54167	9.375	11.3
6.625	9.375	11.4
6.70833	9.375	11.6
6.79167	9.375	11.7
6.875	9.375	11.9
6.95833	9.375	12
7.04167	9.375	12.1
7.125	9.375	12.3
7.20833	9.375	12.4
7.29167	9.375	12.5
7.375	9.375	12.7
7.45833	9.375	12.9
7.54167	9.375	13
7.625	9.375	13.2
7.70833	9.375	13.3
7.79167	9.375	13.3
7.875	9.375	13.5
7.95833	9.375	13.7
8.04167	9.375	13.8
8.125	9.375	14
8.20833	9.375	14
8.29167	9.375	14.1
8.375	9.375	14.1
8.45833	9.375	14.3
8.54167	9.375	14.4
8.625	9.375	14.4
8.70833	9.375	14.5
8.79167	9.375	14.5
8.875	9.375	14.6
8.95833	9.375	14.7
9.04167	9.375	14.7
9.125	9.375	14.7
9.20833	9.375	14.7
9.29167	9.375	14.8
9.375	9.375	14.8
9.45833	9.375	14.8
9.54167	9.375	14.8
9.625	9.375	14.7
9.70833	9.375	14.6
9.79167	9.375	14.6
9.875	9.375	14.6
9.95833	9.375	14.6
0.0416667	9.29167	20.8
0.125	9.29167	20.7
0.208333	9.29167	20.9
0.291667	9.29167	21.2
0.375	9.29167	21.7
0.458333	9.29167	22.1
0.541667	9.29167	22.3
0.625	9.29167	22.3
0.708333	9.29167	22.6
0.791667	9.29167	22.9
0.875	9.29167	23.2
0.958333	9.29167	23.4
1.04167	9.29167	23.5
1.125	9.29167	23.5
1.20833	9.29167	23.6
1.29167	9.29167	23.7
1.375	9.29167	23.8
1.45833	9.29167	23.7
1.54167	9.29167	23.6
1.625	9.29167	23.4
1.70833	9.29167	23.4
1.79167	9.29167	23.3
1.875	9.29167	22.9
1.95833	9.29167	22.5
2.04167	9.29167	22.3
2.125	9.29167	22.2
2.20833	9.29167	22
2.29167	9.29167	21.6
2.375	9.29167	21
2.45833	9.29167	20.5
2.54167	9.29167	20
2.625	9.29167	19.4
2.70833	9.29167	18.8
2.79167	9.29167	18.4
2.875	9.29167	18
2.95833	9.29167	17.3
3.04167	9.29167	16.6
3.125	9.29167	15.9
3.20833	9.29167	15.6
3.29167	9.29167	15.2
3.375	9.29167	14.3
3.45833	9.29167	13.2
3.54167	9.29167	12.4
3.625	9.29167	12
3.70833	9.29167	12.1
3.79167	9.29167	11.5
3.875	9.29167	10.4
3.95833	9.29167	9.6
4.04167	9.29167	9.2
4.125	9.29167	9.5
4.20833	9.29167	9.6
4.29167	9.29167	9.3
4.375	9.29167	9.2
4.45833	9.29167	9.5
4.54167	9.29167	9.7
4.625	9.29167	9.8
4.70833	9.29167	9.7
4.79167	9.29167	9.7
4.875	9.29167	9.8
4.95833	9.29167	9.8
5.04167	9.29167	9.8
5.125	9.29167	9.8
5.20833	9.29167	9.9
5.29167	9.29167	9.9
5.375	9.29167	9.9
5.45833	9.29167	10
5.54167	9.29167	10.1
5.625	9.29167	10.1
5.70833	9.29167	10.1
5.79167	9.29167	10.2
5.875	9.29167	10.4
5.95833	9.29167	10.5
6.04167	9.29167	10.6
6.125	9.29167	10.7
6.20833	9.29167	10.8
6.29167	9.29167	11
6.375	9.29167	11.1
6.45833	9.29167	11.2
6.54167	9.29167	11.3
6.625	9.29167	11.5
6.70833	9.29167	11.6
6.79167	9.29167	11.7
6.875	9.29167	11.9
6.95833	9.29167	12.1
7.04167	9.29167	12.2
7.125	9.29167	12.4
7.20833	9.29167	12.6
7.29167	9.29167	12.7
7.375	9.29167	12.9
7.45833	9.29167	13.1
7.54167	9.29167	13.3
7.625	9.29167	13.3
7.70833	9.29167	13.4
7.79167	9.29167	13.5
7.875	9.29167	13.7
7.95833	9.29167	13.8
8.04167	9.29167	13.9
8.125	9.29167	14.1
8.20833	9.29167	14.2
8.29167	9.29167	14.3
8.375	9.29167	14.3
8.45833	9.29167	14.4
8.54167	9.29167	14.5
8.625	9.29167	14.6
8.70833	9.29167	14.7
